Id	Img Id	Da	Dp	FWidth	FLength	ELength	EWidth	Volume	Area	Perimeter	CHull  Area	CHull Perimeter	Sphericity	Compactness	Roundness	Ellipse Ratio	Circularity	Solidity	Concavity	Convexity	Extent	hash	Transparency	Curvature	Surface Area	Filter0	Filter1	Filter2	Filter3	Filter4	Filter5	Filter6	L/W Ratio	W/L Aspect Ratio	CHull Surface Area	Ellipticity
 	 	µm	µm	µm	µm	µm	µm	µm³	µm²	µm	µm²	µm	 	 	 	 	 	 	 	 	 	 	 	 	µm²	 	 	 	 	 	 	 	 	 	µm²	 
294	167	144.019	201.673	145.331	182.088	191.364	128.892	1564086.962	16290.387	633.574	19991.620	527.205	0.714	0.791	0.626	0.674	0.510	0.815	0.185	0.832	0.616	3.7904627384652134E18	0.190	0.000	65161.549	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.253	0.798	79966.478	1.485
540	246	143.703	151.669	141.216	153.537	148.519	139.409	1553789.554	16218.809	476.483	16487.213	458.772	0.947	0.936	0.876	0.939	0.898	0.984	0.016	0.963	0.748	2.6352491533891763E18	0.192	0.000	64875.238	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.087	0.920	65948.851	1.065
482	226	143.625	227.646	107.000	215.500	242.927	99.768	1551261.513	16201.211	715.171	20227.961	559.220	0.631	0.666	0.444	0.411	0.398	0.801	0.199	0.782	0.703	2.6352535525094624E18	0.232	0.000	64804.845	Accept	Reject	Reject	Reject	Reject	Reject	Reject	2.014	0.497	80911.845	2.435
18	55	143.530	148.176	135.370	152.109	151.978	135.567	1548212.004	16179.971	465.510	16306.648	454.565	0.969	0.944	0.890	0.892	0.938	0.992	0.008	0.976	0.786	2.6510463868333722E18	0.169	0.000	64719.886	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.124	0.890	65226.592	1.121
257	156	143.229	191.881	152.605	179.657	168.118	143.607	1538470.354	16112.030	602.811	18794.864	518.129	0.746	0.797	0.636	0.854	0.557	0.857	0.143	0.860	0.588	2.6355350962227261E18	0.229	0.000	64448.118	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.177	0.849	75179.458	1.171
353	186	143.177	175.002	143.777	148.081	144.101	142.323	1536794.669	16100.327	549.784	16653.413	459.098	0.818	0.967	0.935	0.988	0.669	0.967	0.033	0.835	0.756	3.6460257957113459E18	0.260	0.000	64401.306	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.030	0.971	66613.652	1.012
502	235	142.882	189.591	132.702	194.351	195.600	113.458	1527323.691	16034.111	595.617	18880.827	521.290	0.754	0.735	0.540	0.580	0.568	0.849	0.151	0.875	0.622	2.6355752371212922E18	0.208	0.000	64136.446	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.465	0.683	75523.309	1.724
75	90	141.796	183.936	123.508	194.463	190.752	112.535	1492769.742	15791.353	577.851	17637.659	504.757	0.771	0.729	0.532	0.590	0.594	0.895	0.105	0.874	0.657	2.6352491544610874E18	0.253	0.000	63165.411	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.574	0.635	70550.635	1.695
130	112	141.634	150.751	138.803	149.286	145.220	138.359	1487655.260	15755.262	473.598	15961.705	450.408	0.940	0.949	0.900	0.953	0.883	0.987	0.013	0.951	0.760	2.635249153387079E18	0.215	0.000	63021.049	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.076	0.930	63846.819	1.050
612	285	140.917	159.796	120.630	165.343	165.904	120.710	1465186.644	15596.223	502.014	16221.154	467.787	0.882	0.852	0.726	0.728	0.778	0.961	0.039	0.932	0.782	3.7721573706469958E18	0.178	0.000	62384.892	Accept	Reject	Reject	Reject	Reject	Reject	Reject	1.371	0.730	64884.618	1.374
